FECHA_REGISTRO;EMPRESA_NOMBRE;EMPRESA_CUIT;EST_NOMBRE;EST_SECCIONAL;EST_DIRECCION;EST_COD_POS;CONVENIO;TIPO;CONCEPTO;CONCEPTO_ID;DETALLE;DETALLE_ID;TIPO_PAGO;NUMERO_ACTA;ACUERDO_NUMERO;IMPORTE;RECARGOS;TOTAL;CTA_BANCO;CODIGO_BARRA;FECHA_CALCULO
"17/03/2026 13:32:16";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22222.22;78799.99;101022.21;44044/64;029404025401130718521242026954222026010001111111000111178799990101022212;"17/03/2026 10:32";1111111.00;78799.99;101022.21
"17/03/2026 13:33:49";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010999999999990100099999999999999992;"17/03/2026 10:33";111111111111.00;7879999999.99;10102222222.21
"17/03/2026 13:34:28";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;111111111111;;11111111111111;111111111111111.00;122222222222222.00;44044/64;02940402540123071852124202695422111111111111000000000000000011111111111111100122222222222222009;"17/03/2026 10:34";;111111111111111.00;122222222222222.00
"17/03/2026 13:35:47";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;12345.32;123.30;12468.62;44044/64;029404025401220339254517027188620000123000000000000000000123300012468627;"17/03/2026 10:35";;123.30;12468.62
"17/03/2026 13:36:56";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;246913.58;875555.55;1122469.13;44044/64;029404025401130718521242026954222026010012345678990010099999991122469131;"17/03/2026 10:36";12345678.99;875555.55;1122469.13
"17/03/2026 13:40:44";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2222222222.22;7879999999.99;10102222222.21;44044/64;029404025401130718521242026954222026010999999999990111199999999999999990;"17/03/2026 10:40";111111111111.00;7879999999.99;10102222222.21
"17/03/2026 13:44:17";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;222222222.22;787999999.99;1010222222.21;44044/64;029404025401130718521242026954222026010999999999990111199999999999999990;"17/03/2026 10:44";11111111111.00;787999999.99;1010222222.21
"17/03/2026 13:44:48";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22222222.22;78799999.99;101022222.21;44044/64;029404025401130718521242026954222026010999999999990111199999999999999990;"17/03/2026 10:44";1111111111.00;78799999.99;101022222.21
"17/03/2026 13:45:40";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;24691357.80;87555554.76;112246912.56;44044/64;029404025401130718521242026954222026010999999999990111199999999999999990;"17/03/2026 10:45";1234567890.00;87555554.76;112246912.56
"17/03/2026 13:46:05";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;246913578.02;0.00;246913578.02;44044/64;029404025401130718521242026954222026110999999999990111199999999999999995;"17/03/2026 10:46";12345678901.00;0.00;246913578.02
"17/03/2026 13:47:36";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;1986951.36;226321052.02;228308003.38;44044/64;029404025401130718521242026954222025010999999999990111199999999999999997;"17/03/2026 10:47";99347568.00;226321052.02;228308003.38
"17/03/2026 13:48:13";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;11199762.38;39714357.40;50914119.78;44044/64;029404025401130718521242026954222026010999999999990111199999999999999990;"17/03/2026 10:48";559988119.00;39714357.40;50914119.78
"17/03/2026 13:50:12";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;2469135.78;8755555.48;11224691.26;3886917;029404134005130718521242026954232026010123456789000111199999999999999995;"17/03/2026 10:50";123456789.00;8755555.48;11224691.26
"17/03/2026 13:51:18";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;123456.36;123456.36;246912.72;44044/64;0294040254012203392545170271886200001230000000000000000123456360246912722;"17/03/2026 10:51";;123456.36;246912.72
"17/03/2026 13:59:56";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;123456.36;123456.36;246912.72;39765/36;0294041674212203392545170271886100001230000000000000000123456360246912729;"17/03/2026 10:59";;123456.36;246912.72
"17/03/2026 14:02:41";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Obra Social";1;"Obra Social-Actas, Acuerdos y No Remunerativo";421;Total;123;;123456.36;123456.36;246912.72;39765/36;0294041674212203392545170271886100001230000000000000000123456360246912729;"17/03/2026 11:02";;123456.36;246912.72
"17/03/2026 14:20:38";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;222222.22;787999.99;1010222.21;44044/64;029404025401130718521242026954222026010011111111000111199999991010222218;"17/03/2026 11:20";11111111.00;787999.99;1010222.21
"17/03/2026 14:32:38";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;246913.57;875555.52;1122469.09;44044/64;029404025401120339254517027188622026010012345678330012399999991122469099;"17/03/2026 11:31";12345678.33;875555.52;1122469.09
"17/03/2026 14:36:31";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;24691357.81;0.00;24691357.81;44044/64;029404025401120339254517027188622026020999999999990012300000009999999991;"17/03/2026 11:34";1234567890.30;0.00;24691357.81
"17/03/2026 14:42:01";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;123456.36;123456.36;246912.72;44044/64;0294040254012203392545170271886200001230000000000000000123456360246912722;"17/03/2026 11:41";;123456.36;246912.72
"17/03/2026 14:44:08";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;123456.36;123456.36;246912.72;44044/64;029404025401220339254517027188620000123000000000000000001234560246912723;"17/03/2026 11:44";;123456.36;246912.72
"17/03/2026 14:47:51";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;12345.36;12345.36;24690.72;44044/64;029404025401220339254517027188620000123000000000000000012345360024690722;"17/03/2026 11:47";;12345.36;24690.72
"17/03/2026 14:49:19";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;123456.36;12345.36;135801.72;44044/64;029404025401220339254517027188620000123000000000000000012345360135801729;"17/03/2026 11:49";;12345.36;135801.72
"17/03/2026 15:21:06";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22222.22;78799.99;101022.21;44044/64;029404025401130718521242026954222026010001111111000111178799990101022212;"17/03/2026 12:18";1111111.00;78799.99;101022.21
"17/03/2026 15:21:32";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;2222222222.22;7879999999.99;10102222222.21;3886917;029404134005530718521242026954232026010111111111111000111178799999999910102222222218;"17/03/2026 12:21";111111111111.00;7879999999.99;10102222222.21
"17/03/2026 15:21:53";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;222.22;787.99;1010.21;3886917;029404134005130718521242026954232026010000011111000111100787990001010215;"17/03/2026 12:21";11111.00;787.99;1010.21
"17/03/2026 15:23:27";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;123;;75;0.00;75.00;44044/64;029404025401220339254517027188620000123000000000000000000000000000075005;"17/03/2026 12:23";;0.00;75.00
"17/03/2026 15:43:09";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;222.22;787.99;1010.21;3886917;029404134005130718521242026954232026010000011111000011100787990001010211;"17/03/2026 12:43";11111.00;787.99;1010.21
"17/03/2026 15:45:22";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22.22;78.79;101.01;44044/64;029404025401130718521242026954222026010000001111000111100078790000101019;"17/03/2026 12:45";1111.00;78.79;101.01
"17/03/2026 15:47:28";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22.22;78.79;101.01;44044/64;029404025401130718521242026954222026010000001111000111100078790000101019;"17/03/2026 12:47";1111.00;78.79;101.01
"17/03/2026 15:53:17";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;22.22;78.79;101.01;44044/64;029404025401130718521242026954222026010000001111000111100078790000101019;"17/03/2026 12:53";1111.00;78.79;101.01
"17/03/2026 16:26:12";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 13:26";123456.36;8755.53;11224.66
"17/03/2026 16:27:51";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 13:27";123456.36;8755.53;11224.66
"17/03/2026 16:36:20";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469135.79;8755555.51;11224691.30;44044/64;029404025401120339254517027188622026010123456789360010087555555111224691303;"17/03/2026 13:36";123456789.36;8755555.51;11224691.30
"17/03/2026 16:37:46";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;246.91;875.54;1122.45;44044/64;029404025401120339254517027188622026010000012345360012300875540001122451;"17/03/2026 13:37";12345.36;875.54;1122.45
"17/03/2026 16:42:07";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469135.79;8755555.51;11224691.30;44044/64;029404025401120339254517027188622026010123456789360010087555555111224691303;"17/03/2026 13:42";123456789.36;8755555.51;11224691.30
"17/03/2026 16:42:53";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469135.79;8755555.51;11224691.30;44044/64;029404025401120339254517027188622026010123456789360010087555555111224691303;"17/03/2026 13:42";123456789.36;8755555.51;11224691.30
"17/03/2026 16:44:41";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;246913.57;875555.52;1122469.09;44044/64;0294040254011203392545170271886220260100123456783600100875555521122469092;"17/03/2026 13:44";12345678.36;875555.52;1122469.09
"17/03/2026 16:45:54";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;246913.57;875555.52;1122469.09;44044/64;0294040254011203392545170271886220260100123456783600100875555521122469092;"17/03/2026 13:45";12345678.36;875555.52;1122469.09
"17/03/2026 16:46:24";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.17;8755.68;11224.85;44044/64;029404025401120339254517027188622026010000123458360010008755680011224857;"17/03/2026 13:46";123458.36;8755.68;11224.85
"17/03/2026 16:47:50";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 13:47";123456.36;8755.53;11224.66
"17/03/2026 16:51:55";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 13:51";123456.36;8755.53;11224.66
"17/03/2026 16:52:43";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 13:52";123456.36;8755.53;11224.66
"17/03/2026 17:06:47";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 14:06";123456.36;8755.53;11224.66
"17/03/2026 17:10:54";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.12;8755.50;11224.62;44044/64;029404025401120339254517027188622026010000123456000010008755500011224621;"17/03/2026 14:10";123456.00;8755.50;11224.62
"17/03/2026 17:12:03";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469135.80;8755555.55;11224691.35;44044/64;029404025401120339254517027188622026010123456789890010087555555511224691351;"17/03/2026 14:11";123456789.89;8755555.55;11224691.35
"17/03/2026 17:15:20";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 14:15";123456.36;8755.53;11224.66
"17/03/2026 17:19:28";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;2469.13;8755.53;11224.66;44044/64;029404025401520339254517027188622026010000001234560010000087560000112254;"17/03/2026 14:19";123456.36;8755.53;11224.66
"17/03/2026 17:24:42";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;123.456,00;2.469,00;8.756,00;11225;44044/64;029404025401520339254517027188622026010000001234560010000087560000112254;"17/03/2026 14:24";123456.36;8755.53;11224.66
"17/03/2026 17:26:43";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;123.456,36;2.469,13;8.755,53;11224.66;44044/64;029404025401120339254517027188622026010000123456360010008755530011224668;"17/03/2026 14:26";123456.36;8755.53;11224.66
"17/03/2026 17:28:20";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;123.456.789,00;2.469.136,00;8.755.556,00;11224691;44044/64;029404025401520339254517027188622026010001234567890010087555560112246910;"17/03/2026 14:28";123456789.36;8755555.51;11224691.30
"17/03/2026 18:15:48";"MODO AMISTAD S.R.L.qq";30718825136;"CASA VIRGILIO";"CIUDAD DE BUENOS AIRES";"VIRGILIO 2869";1408;CAECSAL;RESTAURANTE;"Fondo Convenio";3;"Fondo Convenio F.E.H.G.R.A.";5;;;;1.235,00;25,00;1,00;26;3886917;029404134005530718825136026953732026010000000012350111100000010000000264;"17/03/2026 15:15";1234.55;0.88;25.57
"17/03/2026 18:35:29";"CHAMBRES ET JARDINS SRL";30718521242;"LA NOIRE HOTEL CAFE";"CIUDAD DE BUENOS AIRES";"ROSETI 344";1427;CAECSAL;HOTEL;"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;;;;12.345.778,00;246.916,00;8.756,00;255671;44044/64;029404025401530718521242026954222026010000123457780111100087560002556713;"17/03/2026 15:35";12345777.77;8755.63;255671.19
"17/03/2026 18:38:14";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123,00;123579;44044/64;;"17/03/2026 15:37";;123.36;123579.72
"17/03/2026 18:40:46";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123,00;123579;44044/64;029404025401520339254517027188620000100000000000000000000000000000000000000123000123579;"17/03/2026 15:40";;123.36;123579.72
"17/03/2026 18:41:33";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123,00;123579;44044/64;0294040254015203392545170271886200001000000000000000000000000000000000000001230001235790;"17/03/2026 15:41";;123.36;123579.72
"17/03/2026 18:44:23";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123,00;123579;44044/64;029404025401520339254517027188620000100000000000000000000001230001235790;"17/03/2026 15:44";;123.36;123579.72
"17/03/2026 18:50:10";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123,00;123579;44044/64;029404025401620339254517027188620000100000000000000000000001230001235795;"17/03/2026 15:49";;123.36;123579.72
"17/03/2026 18:50:56";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;;;0,00;123.456,36;123,36;123579.72;44044/64;029404025401220339254517027188620000000000000000000000000123360123579722;"17/03/2026 15:50";;123.36;123579.72
"17/03/2026 18:52:11";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123.456.736,00;123580192;44044/64;02940402540162033925451702718862000010000000000000000001234567361235801927;"17/03/2026 15:51";;123456736.00;123580192.36
"17/03/2026 19:02:48";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123,00;123579;44044/64;029404025401620339254517027188620000100000000000000000000001230001235795;"17/03/2026 16:02";;123.36;123579.72
"17/03/2026 19:04:46";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,36;123,36;123579.72;44044/64;029404025401220339254517027188620000100000000000000000000123360123579727;"17/03/2026 16:04";;123.36;123579.72
"17/03/2026 19:06:03";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123,00;123579;44044/64;029404025401620339254517027188620000100000000000000000000001230001235795;"17/03/2026 16:05";;123.23;123579.59
"17/03/2026 19:51:58";"Empresa de prueba";20339254517;"Establecimiento FEHGRA";"AVELLANEDA-LOMAS DE ZAMORA";"Corrientes 3363";1142;FEHGRA;"CAFE Y/O BAR";"Seguro de Vida";2;"SEGURO DE VIDA Y SEPELIO";401;Total;100;;0,00;123.456,00;123.456,00;246912;44044/64;029404025401620339254517027188620000100000000000000000001234560002469127;"17/03/2026 16:51";;123456.36;246912.72
